Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,Age
1414,20,3,88.0,10994,20,2,2,2,8,5,2005,2006,1,1,12,13,366.0,2,1,3,2,976,5,0,868,1844,1,0,1,4,1844,0,0,1844,1,0,2,0,2,1,2,7,6,1,2005.0,2,620,4,4,165,44,0,0,0,0,0,9,2009,257000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3688,19
1415,50,3,64.0,13053,3,2,2,0,6,7,1923,2000,2,1,13,14,0.0,3,3,3,5,0,5,0,833,833,1,2,1,4,1053,795,0,1848,0,0,1,1,4,1,2,8,6,1,1922.0,2,370,4,4,0,0,0,0,220,0,0,6,2008,207000,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2681,101
1416,120,3,51.0,3635,0,2,2,2,7,5,2007,2007,3,1,12,13,130.0,2,3,3,0,988,5,0,398,1386,1,0,1,4,1569,0,0,1569,0,1,2,0,1,1,2,7,6,1,2007.0,3,660,4,4,143,20,0,0,0,0,0,5,2009,175900,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2955,17
1417,190,4,60.0,11340,17,2,2,5,4,6,1885,1950,1,1,12,0,0.0,3,3,3,5,0,5,0,777,777,1,2,1,4,1246,1044,0,2290,0,0,2,0,4,2,3,11,6,0,1971.0,2,560,4,4,0,0,114,0,0,0,0,4,2010,122500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3067,139
1418,60,3,69.0,16545,15,2,2,5,8,5,1998,1998,1,1,12,13,731.0,2,3,2,2,781,5,0,503,1284,1,0,1,4,1310,1140,0,2450,1,0,2,1,3,1,2,7,6,1,1998.0,3,1069,4,4,0,126,0,0,0,0,0,5,2009,340000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3734,26
1419,20,3,71.0,9204,12,2,2,2,5,5,1963,1963,1,1,6,6,0.0,3,3,3,1,25,4,872,247,1144,1,4,1,4,1144,0,0,1144,1,0,1,1,3,1,3,6,6,0,1962.0,1,336,4,4,0,88,0,0,0,0,0,8,2008,124000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2288,61
1420,20,3,69.0,16381,6,2,2,2,6,5,1969,1969,1,1,9,10,312.0,3,3,0,4,1110,5,0,734,1844,1,2,1,4,1844,0,0,1844,1,0,2,0,3,1,2,7,6,1,1969.0,2,540,4,4,0,73,216,0,0,0,0,12,2006,223000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3688,55
1421,60,3,90.0,11700,14,2,2,5,6,6,1968,1968,1,1,6,6,420.0,3,3,3,0,404,5,0,304,708,1,2,1,4,708,708,0,1416,0,0,2,1,3,1,3,7,6,1,1968.0,2,776,4,4,0,169,0,0,119,0,0,5,2006,179900,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2124,56
1422,120,3,53.0,4043,13,2,2,2,6,5,1977,1977,1,1,9,10,0.0,2,3,3,0,360,5,0,709,1069,1,4,1,4,1069,0,0,1069,0,0,2,0,2,1,3,4,6,1,1977.0,2,440,4,4,0,55,0,0,165,0,0,7,2010,127500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2138,47
1423,120,4,37.0,4435,5,2,2,2,6,5,2003,2003,1,1,12,13,170.0,2,3,0,2,686,5,0,162,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,2003.0,2,420,4,4,140,0,0,0,0,0,0,3,2008,136500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1696,21
1424,80,3,69.0,19690,7,2,2,7,6,7,1966,1966,0,5,9,10,0.0,2,3,0,5,0,5,0,697,697,1,4,1,4,1575,626,0,2201,0,0,2,0,4,1,2,8,6,1,1966.0,2,432,2,2,586,236,0,0,0,738,0,8,2006,274970,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2898,58
1425,20,3,69.0,9503,12,2,2,2,5,5,1958,1983,3,1,6,6,0.0,3,3,3,0,457,4,374,193,1024,1,4,1,4,1344,0,0,1344,1,0,1,0,2,1,3,6,2,1,1970.0,1,484,4,4,316,28,0,0,0,0,0,6,2007,144000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2368,66
1426,20,3,80.0,10721,12,2,2,2,6,6,1959,1959,3,1,6,6,243.0,3,3,3,5,0,5,0,1252,1252,1,0,1,4,1252,0,0,1252,0,0,1,0,3,1,2,7,6,0,1960.0,2,528,4,4,0,39,0,0,0,0,0,10,2008,142000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2504,65
1427,60,3,81.0,10944,15,2,2,5,7,5,1994,1994,1,1,12,13,448.0,2,3,3,2,1000,5,0,223,1223,1,0,1,4,1223,904,0,2127,1,0,2,1,3,1,2,5,6,2,1994.0,2,525,4,4,171,132,0,0,0,0,0,8,2008,271000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3350,30
1428,50,3,60.0,10930,12,0,2,0,5,6,1945,1950,1,1,8,8,0.0,3,3,3,1,580,5,0,333,913,1,4,1,0,1048,510,0,1558,1,0,1,1,3,1,3,6,6,1,1962.0,1,288,4,4,0,0,0,0,0,0,0,4,2008,140000,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2471,79
1429,30,4,60.0,7200,17,2,2,2,5,7,1940,1992,1,1,8,8,294.0,3,3,3,1,510,5,0,278,788,1,4,1,4,804,0,0,804,1,0,1,0,2,1,2,4,6,2,1940.0,1,240,4,4,0,0,154,0,0,0,0,2,2010,119000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1592,84
1430,20,3,69.0,12546,14,2,2,2,6,7,1981,1981,1,1,8,8,310.0,2,3,3,1,678,5,0,762,1440,1,0,1,4,1440,0,0,1440,0,0,2,0,3,1,2,7,6,1,1981.0,2,467,4,4,0,0,99,0,0,0,0,4,2007,182900,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2880,43
1431,60,3,60.0,21930,8,6,2,5,5,5,2005,2005,1,1,12,13,0.0,2,1,0,5,0,5,0,732,732,1,0,1,4,734,1104,0,1838,0,0,2,1,4,1,3,7,6,1,2005.0,2,372,4,4,100,40,0,0,0,0,0,7,2006,192140,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2570,19
1432,120,3,69.0,4928,13,2,2,2,6,6,1976,1976,1,1,9,10,0.0,2,3,3,3,958,5,0,0,958,1,4,1,4,958,0,0,958,0,0,2,0,2,1,3,5,6,0,1976.0,2,440,4,4,0,60,0,0,0,0,0,10,2009,143750,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1916,48
1433,30,3,60.0,10800,17,2,2,2,4,6,1927,2007,1,1,13,14,0.0,3,3,3,5,0,5,0,656,656,1,4,1,4,968,0,0,968,0,0,2,0,4,1,3,5,6,0,1928.0,1,216,1,1,0,0,0,0,0,0,0,8,2007,64500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1624,97
1434,60,3,93.0,10261,8,2,2,5,6,5,2000,2000,1,1,12,13,318.0,2,3,3,5,0,5,0,936,936,1,0,1,4,962,830,0,1792,1,0,2,1,3,1,3,8,6,1,2000.0,2,451,4,4,0,0,0,0,0,0,0,5,2008,186500,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2728,24
1435,20,3,80.0,17400,11,2,2,2,5,5,1977,1977,1,1,3,3,0.0,3,3,3,0,936,5,0,190,1126,1,1,1,4,1126,0,0,1126,1,0,2,0,3,1,3,5,6,1,1977.0,2,484,4,4,295,41,0,0,0,0,0,5,2006,160000,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2252,47
1436,20,3,80.0,8400,12,2,2,2,6,9,1962,2005,1,1,13,14,237.0,3,3,3,5,0,5,0,1319,1319,1,4,1,4,1537,0,0,1537,1,0,1,1,3,1,2,7,6,1,1962.0,2,462,4,4,0,36,0,0,0,0,0,7,2008,174000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2856,62
1437,20,3,60.0,9000,12,2,2,2,4,6,1971,1971,1,1,6,6,0.0,3,3,3,0,616,5,0,248,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,1974.0,2,528,4,4,0,0,0,0,0,0,0,5,2007,120500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1728,53
1438,20,3,96.0,12444,16,2,2,2,8,5,2008,2008,3,1,12,13,426.0,0,3,0,2,1336,5,0,596,1932,1,0,1,4,1932,0,0,1932,1,0,2,0,2,1,0,7,6,1,2008.0,3,774,4,4,0,66,0,304,0,0,0,11,2008,394617,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3864,16
1439,20,4,90.0,7407,17,0,2,2,6,7,1957,1996,1,1,8,8,0.0,3,3,3,2,600,5,0,312,912,1,4,1,0,1236,0,0,1236,1,0,1,0,2,1,3,6,6,0,1957.0,2,923,4,4,0,158,158,0,0,0,0,4,2010,149700,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2148,67
1440,60,3,80.0,11584,14,2,2,7,7,6,1979,1979,3,1,6,6,96.0,3,3,3,2,315,4,110,114,539,1,4,1,4,1040,685,0,1725,0,0,2,1,3,1,3,6,6,1,1979.0,2,550,4,4,0,88,216,0,0,0,0,11,2007,197000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2264,45
1441,70,3,79.0,11526,6,2,2,3,6,7,1922,1994,1,1,8,8,0.0,0,3,3,5,0,5,0,588,588,1,1,1,4,1423,748,384,2555,0,0,2,0,3,1,3,11,2,1,1993.0,2,672,4,4,431,0,0,0,0,0,0,9,2008,191000,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2759,102
1442,120,4,69.0,4426,5,2,2,2,6,5,2004,2004,1,1,12,13,147.0,2,3,0,2,697,5,0,151,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,1,2004.0,2,420,4,4,149,0,0,0,0,0,0,5,2008,149300,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1696,20
1443,60,1,85.0,11003,21,2,2,5,10,5,2008,2008,1,1,12,13,160.0,0,3,0,2,765,5,0,252,1017,1,0,1,4,1026,981,0,2007,1,0,2,1,3,1,0,10,6,1,2008.0,3,812,4,4,168,52,0,0,0,0,0,4,2009,310000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3024,16
1444,30,3,69.0,8854,3,2,2,1,6,6,1916,1950,1,1,13,14,0.0,3,3,3,5,0,5,0,952,952,3,1,0,1,952,0,0,952,0,0,1,0,2,1,1,4,6,1,1916.0,1,192,1,3,0,98,0,0,40,0,0,5,2009,121000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1904,108
1445,20,3,63.0,8500,5,2,2,2,7,5,2004,2004,1,1,12,13,106.0,2,3,0,5,0,5,0,1422,1422,1,0,1,4,1422,0,0,1422,0,0,2,0,3,1,2,7,6,0,2004.0,2,626,4,4,192,60,0,0,0,0,0,11,2007,179600,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2844,20
1446,85,3,70.0,8400,19,2,2,6,6,5,1966,1966,1,1,12,13,0.0,3,3,1,3,187,4,627,0,814,1,2,1,4,913,0,0,913,1,0,1,0,3,1,3,6,6,0,1990.0,1,240,4,4,0,0,252,0,0,0,0,5,2007,129000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1727,58
